7000.000         0.000000
7100.000         0.024000
7200.000         0.232000
7300.000         0.555000
7400.000         0.785000
7500.000         0.910000
7600.000         0.965000
7700.000         0.985000
7800.000         0.990000
7900.000         0.995000
8000.000         1.000000
8100.000         1.000000
8200.000         0.990000
8300.000         0.980000
8400.000         0.950000
8500.000         0.910000
8600.000         0.860000
8700.000         0.750000
8800.000         0.560000
8900.000         0.330000
9000.000         0.150000
9100.000         0.030000
9200.000	 0.000000
